Name;Expansion;Types;Cost;Text;Actions / Villagers;Cards;Buys;Coins / Coffers;Trash / Return;Exile;Junk;Gain;Victory Points;ImagePath;IsLandscape;IsOtherThing;IsInSupply;ParentPile;IsExtendedLandscape;IsPartOfSplitPile;IsRealSupplyCard;village_quality;draw_quality;thinning_quality;gain_quality;attack_quality;altvp_quality;interactivity_quality;village_types;draw_types;thinning_types;gain_types;attack_types;altvp_types;CardAmount;WikiLink;Extra Components;has_extra_components
Warehouse;Seaside;['Action'];$3;+3 Cards +1 Action Discard 3 cards.;+1;+3, -3;;;;;;;;Seaside/Warehouse.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Warehouse;[];False
Blockade;Seaside, 2E;['Action', 'Duration', 'Attack'];$4;Gain a card costing up to $4, setting it aside. At the start of your next turn, put it into your hand. While it's set aside, when another player gains a copy of it on their turn, they gain a Curse.;;N +1;;;;;**1?;1;;Seaside_2E/Blockade.jpg;False;False;True;;False;False;True;0;0;0;2;2;0;2;[];[];[];['Workshop'];['Indirect', 'Junking', 'Scoring'];[];10;https://wiki.dominionstrategy.com/index.php/Blockade;[];False
Caravan;Seaside;['Action', 'Duration'];$4;+1 Card +1 Action At the start of your next turn, +1 Card.;+1;+1, N +1;;;;;;;;Seaside/Caravan.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Lab'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Caravan;[];False
Cutpurse;Seaside;['Action', 'Attack'];$4;+$2 Each other player discards a Copper (or reveals a hand with no Copper).;;;;+$2;;;;;;Seaside/Cutpurse.jpg;False;False;True;;False;False;True;0;0;0;0;2;0;2;[];[];[];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Cutpurse;[];False
Island;Seaside;['Action', 'Victory'];$4;Put this and a card from your hand onto your Island mat.2;;;;;1, Self;;;;2;Seaside/Island.jpg;False;False;True;;False;False;True;0;0;1;0;0;2;0;[];[];['Any', 'Exile'];[];[];['Plain'];8*;https://wiki.dominionstrategy.com/index.php/Island;['Island mat'];True
Navigator;Seaside, 1E;['Action'];$4;+$2 Look at the top 5 cards of your deck. Either discard them all, or put them back in any order.;;;;+$2;;;;;;Seaside_1E/Navigator.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Navigator;[];False
Pirate Ship;Seaside, 1E;['Action', 'Attack'];$4;"Choose one: +$1 per Coin token on your Pirate Ship mat; or each other player reveals the top 2 cards of their deck, trashes one of those Treasures that you choose, and discards the rest, and then if anyone trashed a Treasure you add a Coin token to your Pirate Ship mat.";;;;+$X?;;;;;;Seaside_1E/Pirate_Ship.jpg;False;False;True;;False;False;True;0;0;0;0;1;0;2;[];[];[];[];['Trashing', 'Deck order'];[];10;https://wiki.dominionstrategy.com/index.php/Pirate_Ship;['Pirate Ship mat + tokens'];True
Sailor;Seaside, 2E;['Action', 'Duration'];$4;+1 Action Once this turn, when you gain a Duration card, you may play it. At the start of your next turn, +$2 and you may trash a card from your hand.;+1, !P1?;;;N +$2;N 1?;;;;;Seaside_2E/Sailor.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Sailor;['Trash mat'];True
Salvager;Seaside;['Action'];$4;+1 Buy Trash a card from your hand. +$1 per $1 it costs.;;;+1;+$X;1;;;;;Seaside/Salvager.jpg;False;False;True;;False;False;True;0;0;2;2;0;0;0;[];[];['Any'];['Buys*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Salvager;['Trash mat'];True
Sea Hag;Seaside, 1E;['Action', 'Attack'];$4;Each other player discards the top card of their deck, then gains a Curse onto their deck.;;;;;;;1;;;Seaside_1E/Sea_Hag.jpg;False;False;True;;False;False;True;0;0;0;0;2;1;2;[];[];[];[];['Junking', 'Deck order', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Sea_Hag;[];False
Tide Pools;Seaside, 2E;['Action', 'Duration'];$4;+3 Cards +1 Action At the start of your next turn, discard 2 cards.;+1;+3, N -2;;;;;;;;Seaside_2E/Tide_Pools.jpg;False;False;True;;False;False;True;0;1;0;0;0;0;0;[];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Tide_Pools;[];False
Treasure Map;Seaside;['Action'];$4;Trash this and a Treasure Map from your hand. If you trashed two Treasure Maps, gain 4 Golds onto your deck.;;;;;1?, Self;;;!4;;Seaside/Treasure_Map.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;0;[];[];['Action', 'Remodel'];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Treasure_Map;['Trash mat'];True
Bazaar;Seaside;['Action'];$5;+1 Card +2 Actions +$1;+2;+1;;+$1;;;;;;Seaside/Bazaar.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Handsize-neutral'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Bazaar;[];False
Corsair;Seaside, 2E;['Action', 'Duration', 'Attack'];$5;+$2 At the start of your next turn, +1 Card. Until then, each other player trashes the first Silver or Gold they play each turn.;;N +1;;+$2;;;;;;Seaside_2E/Corsair.jpg;False;False;True;;False;False;True;0;0;0;0;2;0;2;[];[];[];[];['Trashing'];[];10;https://wiki.dominionstrategy.com/index.php/Corsair;[];False
Explorer;Seaside, 1E;['Action'];$5;You may reveal a Province from your hand. If you do, gain a Gold to your hand. If you don't, gain a Silver to your hand.;;!(+1);;;;;;!1;;Seaside_1E/Explorer.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Explorer;[];False
Ghost Ship;Seaside, 1E;['Action', 'Attack'];$5;+2 Cards Each other player with 4 or more cards in hand puts cards from their hand onto their deck until they have 3 cards in hand.;;+2;;;;;;;;Seaside_1E/Ghost_Ship.jpg;False;False;True;;False;False;True;0;1;0;0;3;0;2;[];['Moat'];[];[];['Handsize', 'Deck order'];[];10;https://wiki.dominionstrategy.com/index.php/Ghost_Ship;[];False
Merchant Ship;Seaside;['Action', 'Duration'];$5;Now and at the start of your next turn: +$2.;;;;+$2, N +$2;;;;;;Seaside/Merchant_Ship.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Merchant_Ship;[];False
Outpost;Seaside;['Action', 'Duration'];$5;You only draw 3 cards for your next hand. Take an extra turn after this one (but not a 3rd turn in a row).;;;;;;;;;;Seaside/Outpost.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Extra-turn'];[];[];10;https://wiki.dominionstrategy.com/index.php/Outpost;[];False
Pirate;Seaside, 2E;['Action', 'Duration', 'Reaction'];$5;At the start of your next turn, gain a Treasure costing up to $6 to your hand.When any player gains a Treasure, you may play this from your hand.;**Pself;N (+1);;;;;;N 1;;Seaside_2E/Pirate.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;1;[];[];[];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Pirate;[];False
Sea Witch;Seaside, 2E;['Action', 'Duration', 'Attack'];$5;+2 Cards Each other player gains a Curse. At the start of your next turn, +2 Cards, then discard 2 cards.;;+2, N +2, N -2;;;;;1;;;Seaside_2E/Sea_Witch.jpg;False;False;True;;False;False;True;0;1;0;0;3;1;2;[];['Moat'];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Sea_Witch;[];False
Tactician;Seaside;['Action', 'Duration'];$5;If you have at least one card in hand: Discard your hand, and at the start of your next turn, +5 Cards, +1 Action, and +1 Buy.;!N +1;-X, !N +5;!N +1;;;;;;;Seaside/Tactician.jpg;False;False;True;;False;False;True;0;1;0;1;0;0;0;[];['Special'];[];['Buys*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Tactician;[];False
Treasury;Seaside;['Action'];$5;+1 Card +1 Action +$1 At the end of your Buy phase this turn, if you didn't gain a Victory card in it, you may put this onto your deck.;+1;+1;;+$1;;;;;;Seaside/Treasury.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Treasury;[];False
Wharf;Seaside;['Action', 'Duration'];$5;Now and at the start of your next turn: +2 Cards and +1 Buy.;;+2, N +2;+1, N +1;;;;;;;Seaside/Wharf.jpg;False;False;True;;False;False;True;0;3;0;3;0;0;0;[];['Smithy'];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Wharf;[];False
Transmute;Alchemy;['Action'];P;Trash a card from your hand. If it is an... Action card, gain a Duchy Treasure card, gain a Transmute Victory card, gain a Gold;;;;;1;;;1;!(3 );Alchemy/Transmute.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;0;[];[];['Any', 'Remodel*'];['Specific*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Transmute;['Potion', 'Trash mat'];True
Vineyard;Alchemy;['Victory'];P;Worth 1 per 3 Action cards you have (round down).;;;;;;;;;X;Alchemy/Vineyard.jpg;False;False;True;;False;False;True;0;0;0;0;0;3;0;[];[];[];[];[];['Scaling'];8*;https://wiki.dominionstrategy.com/index.php/Vineyard;['Potion'];True
Herbalist;Alchemy;['Action'];$2;+1 Buy +$1 Once this turn, when you discard a Treasure from play, you may put it onto your deck.;;;+1;+$1;;;;;;Alchemy/Herbalist.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Herbalist;[];False
Apothecary;Alchemy;['Action'];$2P;+1 Card +1 Action Reveal the top 4 cards of your deck. Put the Coppers and Potions into your hand. Put the rest back in any order.;+1;+ 1-5;;;;;;;;Alchemy/Apothecary.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Apothecary;['Potion'];True
Scrying Pool;Alchemy;['Action', 'Attack'];$2P;+1 Action Each player (including you) reveals the top card of their deck and either discards it or puts it back, your choice. Then reveal cards from your deck until revealing one that isn’t an Action. Put all of those revealed cards into your hand.;+1;+X;;;;;;;;Alchemy/Scrying_Pool.jpg;False;False;True;;False;False;True;0;3;0;0;1;0;2;[];['Special'];[];[];['Deck order'];[];10;https://wiki.dominionstrategy.com/index.php/Scrying_Pool;['Potion'];True
University;Alchemy;['Action'];$2P;+2 Actions You may gain an Action card costing up to $5.;+2;;;;;;;1;;Alchemy/University.jpg;False;False;True;;False;False;True;2;0;0;2;0;0;0;['Handsize-decreasing'];[];[];['Workshop+*'];[];[];10;https://wiki.dominionstrategy.com/index.php/University;['Potion'];True
Alchemist;Alchemy;['Action'];$3P;+2 Cards +1 Action At the start of Clean-up this turn, if you have a Potion in play, you may put this onto your deck.;+1;+2;;;;;;;;Alchemy/Alchemist.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Lab'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Alchemist;['Potion'];True
Familiar;Alchemy;['Action', 'Attack'];$3P;+1 Card +1 Action Each other player gains a Curse.;+1;+1;;;;;1;;;Alchemy/Familiar.jpg;False;False;True;;False;False;True;0;0;0;0;3;1;2;[];[];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Familiar;['Potion'];True
Philosopher's Stone;Alchemy;['Treasure'];$3P;Count your deck and discard pile. +$1 per 5 cards total between them (round down).;;;;+$X;;;;;;Alchemy/Philosopher's_Stone.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Philosopher's_Stone;['Potion'];True
Golem;Alchemy;['Action'];$4P;Reveal cards from your deck until you reveal 2 Action cards other than Golems. Discard the other cards, then play the Action cards in either order.;P1, P1;;;;;;;;;Alchemy/Golem.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['On-gain'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Golem;['Potion'];True
Apprentice;Alchemy;['Action'];$5;+1 Action Trash a card from your hand. +1 Card per $1 it costs. +2 Cards if it has P in its cost.;+1;+X;;;1;;;;;Alchemy/Apprentice.jpg;False;False;True;;False;False;True;0;2;2;0;0;0;0;[];['On-trash'];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Apprentice;['Trash mat'];True
Possession;Alchemy;['Action'];$6P;"The player to your left takes an extra turn after this one (but not a 2nd extra turn in a row), in which you can see all cards they can and make all decisions for them. Any cards or D they would gain on that turn, you gain instead; any cards of theirs that are trashed are set aside and put in their discard pile at end of turn.";;;;;;;;X;;Alchemy/Possession.jpg;False;False;True;;False;False;True;0;0;0;1;3;0;1;[];[];[];['Extra-turn'];['Indirect'];[];10;https://wiki.dominionstrategy.com/index.php/Possession;['Potion'];True
Potion;Alchemy;['Treasure'];$4;P;;;;+$;;;;;;Alchemy/Potion.jpg;False;False;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];16;https://wiki.dominionstrategy.com/index.php/Potion;[];False
Anvil;Prosperity, 2E;['Treasure'];$3;$1 You may discard a Treasure to gain a card costing up to $4.;;-1?;;+$1;;;;!1;;Prosperity_2E/Anvil.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];10;https://wiki.dominionstrategy.com/index.php/Anvil;[];False
Loan;Prosperity, 1E;['Treasure'];$3;$1 Reveal cards from your deck until you reveal a Treasure. Discard it or trash it. Discard the other cards.;;;;+$1;1?;;;;;Prosperity_1E/Loan.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Treasure'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Loan;['Trash mat'];True
Trade Route;Prosperity, 1E;['Action'];$3;"+1 Buy Trash a card from your hand. +$1 per Coin token on the Trade Route mat.Setup: Add a Coin token to each Victory Supply pile; move that token to the Trade Route mat when a card is gained from the pile.";;;+1;+$X;1;;;;;Prosperity_1E/Trade_Route.jpg;False;False;True;;False;False;True;0;0;1;2;0;0;0;[];[];['Any'];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Trade_Route;['Trade Route tokens', 'Trash mat'];True
Watchtower;Prosperity;['Action', 'Reaction'];$3;Draw until you have 6 cards in hand.When you gain a card, you may reveal this from your hand, to either trash that card or put it onto your deck.;;=6;;;**1?;;;;;Prosperity/Watchtower.jpg;False;False;True;;False;False;True;0;1;0;0;0;0;1;[];['DTX'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Watchtower;[];False
Bishop;Prosperity;['Action'];$4;+$1 +1 Trash a card from your hand. +1 per $2 it costs (round down). Each other player may trash a card from their hand.;;;;+$1;1;;;;+1 , +X;Prosperity/Bishop.jpg;False;False;True;;False;False;True;0;0;1;0;0;2;2;[];[];['Any'];[];[];['VP Chips'];10;https://wiki.dominionstrategy.com/index.php/Bishop;['Trash mat', 'VP mats', 'VP tokens'];True
Clerk;Prosperity, 2E;['Action', 'Reaction', 'Attack'];$4;+$2 Each other player with 5 or more cards in hand puts one onto their deck.At the start of your turn, you may play this from your hand.;Pself;;;+$2;;;;;;Prosperity_2E/Clerk.jpg;False;False;True;;False;False;True;0;0;0;0;2;0;2;[];[];[];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Clerk;[];False
Investment;Prosperity, 2E;['Treasure'];$4;"Trash a card from your hand. Choose one: +$1; or trash this to reveal your hand for +1 per differently named Treasure there.";;;;+$1?;1;;;;+X ?;Prosperity_2E/Investment.jpg;False;False;True;;False;False;True;0;0;2;0;0;2;0;[];[];['Any'];[];[];['VP Chips'];10;https://wiki.dominionstrategy.com/index.php/Investment;['Trash mat', 'VP mats', 'VP tokens'];True
Monument;Prosperity;['Action'];$4;+$2 +1;;;;+$2;;;;;+1;Prosperity/Monument.jpg;False;False;True;;False;False;True;0;0;0;0;0;2;0;[];[];[];[];[];['VP Chips'];10;https://wiki.dominionstrategy.com/index.php/Monument;['VP mats', 'VP tokens'];True
Quarry;Prosperity;['Treasure'];$4;$1 This turn, Actions cost $2 less.;;;;+$1, !R2;;;;;;Prosperity/Quarry.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Quarry;[];False
Talisman;Prosperity, 1E;['Treasure'];$4;$1While you have this in play, when you buy a non-Victory card costing $4 or less, gain a copy of it.;;;;+$1;;;;!1;;Prosperity_1E/Talisman.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Workshop*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Talisman;[];False
Tiara;Prosperity, 2E;['Treasure'];$4;+1 Buy This turn, when you gain a card, you may put it onto your deck. You may play a Treasure from your hand twice.;;;+1;P2?;;;;;;Prosperity_2E/Tiara.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Tiara;[];False
Worker's Village;Prosperity;['Action'];$4;+1 Card +2 Actions +1 Buy;+2;+1;+1;;;;;;;Prosperity/Worker's_Village.jpg;False;False;True;;False;False;True;2;0;0;3;0;0;0;['Handsize-neutral'];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Worker's_Village;[];False
Charlatan;Prosperity, 2E;['Action', 'Attack'];$5;+$3 Each other player gains a Curse.In games using this, Curse is also a Treasure worth $1.;;;;+$3;;;1;;;Prosperity_2E/Charlatan.jpg;False;False;True;;False;False;True;0;0;0;0;2;1;2;[];[];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Charlatan;[];False
City;Prosperity;['Action'];$5;+1 Card +2 Actions If there are one or more empty Supply piles, +1 Card. If there are two or more, +1 Buy and +$1.;+2;+1, !+1;!+1;!+$1;;;;;;Prosperity/City.jpg;False;False;True;;False;False;True;2;1;0;1;0;0;1;['Handsize-neutral'];['Lab*'];[];['Buys*'];[];[];10;https://wiki.dominionstrategy.com/index.php/City;[];False
Collection;Prosperity, 2E;['Treasure'];$5;$2 +1 Buy This turn, when you gain an Action card, +1 .;;;+1;+$2;;;;;+X;Prosperity_2E/Collection.jpg;False;False;True;;False;False;True;0;0;0;2;0;3;0;[];[];[];['Buys'];[];['VP Chips'];10;https://wiki.dominionstrategy.com/index.php/Collection;['VP mats', 'VP tokens'];True
Contraband;Prosperity, 1E;['Treasure'];$5;$3 +1 Buy The player to your left names a card. You can’t buy that card this turn.;;;+1;+$3;;;;;;Prosperity_1E/Contraband.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;2;[];[];[];['Buys*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Contraband;[];False
Counting House;Prosperity, 1E;['Action'];$5;Look through your discard pile, reveal any number of Coppers from it, and put them into your hand.;;+X;;;;;;;;Prosperity_1E/Counting_House.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Counting_House;[];False
Crystal Ball;Prosperity, 2E;['Treasure'];$5;$1 Look at the top card of your deck. You may trash it, discard it, or, if it's an Action or Treasure, play it.;!P1?;;;+$1, !P1?;1?;;;;;Prosperity_2E/Crystal_Ball.jpg;False;False;True;;False;False;True;1;0;1;0;0;0;0;['Special'];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Crystal_Ball;['Trash mat'];True
Magnate;Prosperity, 2E;['Action'];$5;Reveal your hand. +1 Card per Treasure in it.;;+X;;;;;;;;Prosperity_2E/Magnate.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Smithy'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Magnate;[];False
Mint;Prosperity;['Action'];$5;You may reveal a Treasure card from your hand. Gain a copy of it.When you gain this, trash all non-Duration Treasures you have in play.;;;;;*X;;;1?;;Prosperity/Mint.jpg;False;False;True;;False;False;True;0;0;2;1;0;0;0;[];[];['Treasure'];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Mint;['Trash mat'];True
Mountebank;Prosperity, 1E;['Action', 'Attack'];$5;+$2 Each other player may discard a Curse. If they don’t, they gain a Curse and a Copper.;;;;+$2;;;2?;;;Prosperity_1E/Mountebank.jpg;False;False;True;;False;False;True;0;0;0;0;3;1;2;[];[];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Mountebank;[];False
Rabble;Prosperity;['Action', 'Attack'];$5;+3 Cards Each other player reveals the top 3 cards of their deck, discards the revealed Actions and Treasures, and puts the rest back in any order they choose.;;+3;;;;;;;;Prosperity/Rabble.jpg;False;False;True;;False;False;True;0;2;0;0;2;0;2;[];['Smithy'];[];[];['Deck order'];[];10;https://wiki.dominionstrategy.com/index.php/Rabble;[];False
